id,name,latitude,longitude,locality,state,country
USC00148191 , TORONTO LAKE ,37.7417,-95.9333, Toronto , KS , United States
USC00148235 , TRIBUNE 1W ,38.4661,-101.7758, Tribune , KS , United States
USC00148250 , TROY 3N ,39.8283,-95.0881, Troy , KS , United States
USC00148259 , TUTTLE CREEK LAKE ,39.2475,-96.5994, Manhattan , KS , United States
USC00148287 , ULYSSES 3NE ,37.5983,-101.2908, Ulysses , KS , United States
USC00148495 , WAKEENEY ,39.0147,-99.8722, WaKeeney , KS , United States
USC00148563 , WAMEGO 4 W ,39.2142,-96.3703, Wamego , KS , United States
USC00148648 , WEBSTER DAM ,39.4031,-99.4192, Stockton , KS , United States
USC00148964 , WINFIELD 3NE ,37.2889,-96.9408, Winfield , KS , United States
USC00149080 , YATES CTR ,37.8786,-95.7292, Yates Center , KS , United States
USC00150381 , BARBOURVILLE ,36.8825,-83.8819, Heidrick , KY , United States
USC00150397 , BARDSTOWN 5E ,37.8194,-85.3847, Bardstown , KY , United States
USC00150450 , BAXTER ,36.8583,-83.3303, Baxter , KY , United States
USC00150619 , BEREA COLLEGE ,37.5733,-84.2908, Berea , KY , United States
USC00152791 , CAVE RUN LAKE ,38.1228,-83.5328, Morehead , KY , United States
USC00153762 , HENDERSON 8 SSW ,37.7558,-87.6456, Corydon , KY , United States
USC00153994 , HOPKINSVILLE ,36.8492,-87.5206, Hopkinsville , KY , United States
USC00154703 , LEITCHFIELD 2 N ,37.5108,-86.2892, Leitchfield , KY , United States
USC00155097 , MAMMOTH CAVE ,37.1317,-86.1481, Smiths Grove , KY , United States
USC00155243 , MAYSVILLE SEWAGE PLT ,38.6869,-83.7872, Maysville , KY , United States
USC00155524 , MONTICELLO 3 NE ,36.8667,-84.8275, Monticello , KY , United States
USC00155640 , MT STERLING ,38.0583,-83.9333, Mount Sterling , KY , United States
USC00157049 , RUSSELLVILLE ,36.855,-86.8883, Russellville , KY , United States
USC00157510 , SOMERSET 2 N ,37.1167,-84.6167, Somerset , KY , United States
USC00157677 , STEARNS 2S ,36.6736,-84.4792,  , KY , United States
USC00158446 , WARSAW MARKLAND DAM ,38.7744,-84.9672, Warsaw , KY , United States
USC00158551 , WEST LIBERTY 3NW ,37.9414,-83.3017, West Liberty , KY , United States
USC00161287 , BUNKIE ,30.9594,-92.1786, Bunkie , LA , United States
USC00161411 , CALHOUN RSCH STN ,32.5133,-92.3486, Calhoun , LA , United States
USC00161565 , CARVILLE 2 SW ,30.1981,-91.1256, Carville , LA , United States
USC00162212 , CROWLEY 2 NE ,30.2408,-92.3478, Crowley , LA , United States
USC00162367 , DE RIDDER ,30.8428,-93.2869, DeRidder , LA , United States
USC00162534 , DONALDSONVILLE 4 SW ,30.0719,-91.0278, Belle Rose , LA , United States
USC00163313 , FRANKLIN 3 NW ,29.8233,-91.5442, Franklin , LA , United States
USC00163800 , GRAND COTEAU ,30.4183,-92.0442, Sunset , LA , United States
USC00163979 , HACKBERRY 8 SSW ,29.8894,-93.4019, Hackberry , LA , United States
USC00164355 , HOMER 1N ,32.81,-93.0625, Homer , LA , United States
USC00164407 , HOUMA ,29.6408,-90.8161, Schriever , LA , United States
USC00164674 , JEANERETTE 5 NW ,29.9592,-91.7108, Jeanerette , LA , United States
USC00164700 , JENNINGS ,30.2003,-92.6642, Jennings , LA , United States
USC00165065 , LAKE ARTHUR 10 SW ,30.0031,-92.7808, Lake Arthur , LA , United States
USC00165090 , LAKE PROVIDENCE ,32.8067,-91.173, Lake Providence , LA , United States
USC00165266 , LEESVILLE ,31.1417,-93.2397, Leesville , LA , United States
USC00166394 , MORGAN CITY ,29.6833,-91.1761, Morgan City , LA , United States
USC00166686 , NEW ROADS 5 NE ,30.7267,-91.3672, New Roads , LA , United States
USC00166938 , OBERLIN FIRE TWR ,30.6036,-92.7739, Oberlin , LA , United States
USC00167767 , RESERVE ,30.0564,-90.5803, Reserve , LA , United States
USC00168067 , RUSTON LA TECH ,32.5344,-92.6889, Grambling , LA , United States
USC00168163 , ST JOSEPH 3 N ,31.9497,-91.2336, Saint Joseph , LA , United States
USC00168539 , SLIDELL ,30.265,-89.7697, Slidell , LA , United States
USC00168923 , TALLULAH ,32.3994,-91.1842, Tallulah , LA , United States
USC00169806 , WINNSBORO 5 SSE ,32.0997,-91.7022, Winnsboro , LA , United States
USC00170480 , BELFAST ,44.4394,-68.9892, Belfast , ME , United States
USC00170814 , BRASSUA DAM ,45.6603,-69.812, Rockwood , ME , United States
USC00170844 , BRIDGTON 3 NW ,44.07,-70.7467, Bridgton , ME , United States
USC00171628 , CORINNA ,44.9197,-69.2417, Corinna , ME , United States
USC00172426 , EASTPORT ,44.9067,-66.9919, Eastport , ME , United States
USC00172878 , FT KENT ,47.2386,-68.6136, Fort Kent , ME , United States
USC00174086 , JACKMAN ,45.6275,-70.2583, Jackman , ME , United States
USC00174183 , JONESBORO ,44.6453,-67.6494, Jonesboro , ME , United States
USC00174781 , LONG FALLS DAM ,45.2219,-70.1983, New Portland , ME , United States
USC00175261 , MIDDLE DAM ,44.7786,-70.9211, Errol , ME , United States
USC00176937 , PRESQUE ISLE ,46.6539,-68.0089, Presque Isle , ME , United States
USC00177174 , RIPOGENUS DAM ,45.8833,-69.1833, Millinocket , ME , United States
USC00177479 , SANFORD 2 NNW ,43.4569,-70.7803, Sanford , ME , United States
USC00179151 , WATERVILLE TRTMT PLT ,44.5272,-69.6544, Waterville , ME , United States
USC00179891 , WOODLAND ,45.1569,-67.4044, Baileyville , ME , United States
USC00180700 , BELTSVILLE ,39.0303,-76.9314, Beltsville , MD , United States
USC00182060 , CONOWINGO DAM ,39.6556,-76.1756, Darlington , MD , United States
USC00182325 , DALECARLIA RSVR ,38.9386,-77.1133, Washington , DC , United States
USC00182906 , EMMITSBURG 2 SE ,39.6811,-77.2914, Emmitsburg , MD , United States
USC00185111 , LAUREL 3 W ,39.0847,-76.9003, Laurel , MD , United States
USC00186350 , NATL ARBORETUM DC ,38.9133,-76.97, Washington , DC , United States
USC00186620 , OAKLAND 1 SE ,39.4133,-79.4, Oakland , MD , United States
USC00187806 , ROYAL OAK 2 SSW ,38.7144,-76.1897, Royal Oak , MD , United States
USC00188065 , SAVAGE RIVER DAM ,39.5103,-79.14, Swanton , MD , United States
USC00188380 , SNOW HILL 4 N ,38.2364,-75.3789, Snow Hill , MD , United States
USC00188405 , SOLOMONS ,38.3197,-76.4525, Solomons , MD , United States
USC00189070 , UPPER MARLBORO 3 NNW ,38.8519,-76.7683, Upper Marlboro , MD , United States
USC00190408 , BARRE FALLS DAM ,42.4281,-72.0275, Barre , MA , United States
USC00190666 , BIRCH HILL DAM ,42.6325,-72.1233, Royalston , MA , United States
USC00190860 , BROCKTON ,42.0478,-71.005, Brockton , MA , United States
USC00190998 , BUFFUMVILLE LAKE ,42.1164,-71.9075, Oxford , MA , United States
USC00192451 , EAST WAREHAM ,41.7653,-70.6697, Wareham , MA , United States
USC00192501 , EDGARTOWN ,41.3853,-70.5181, Edgartown , MA , United States
USC00193505 , HAVERHILL ,42.7594,-71.0603, Haverhill , MA , United States
USC00194105 , LAWRENCE ,42.6992,-71.1658, Lawrence , MA , United States
USC00196486 , PLYMOUTH-KINGSTON ,41.9819,-70.6961, Kingston , MA , United States
USC00196783 , READING ,42.5242,-71.1264, Reading , MA , United States
USC00198573 , TULLY LAKE ,42.6394,-72.2244, Royalston , MA , United States
USC00200032 , ADRIAN 2 NNE ,41.9164,-84.0158, Adrian , MI , United States
USC00200089 , ALBERTA FORD FOR CTR ,46.6447,-88.4811, L'Anse , MI , United States
USC00200230 , ANN ARBOR U OF MICH ,42.2947,-83.7108, Ann Arbor , MI , United States
USC00200417 , BAD AXE ,43.8081,-82.9939, Bad Axe , MI , United States
USC00200552 , BATTLE CREEK 5NW ,42.3667,-85.2667, Battle Creek , MI , United States
USC00200718 , BERGLAND DAM ,46.5869,-89.5475, Bergland , MI , United States
USC00200779 , BIG RAPIDS WTR WKS ,43.7072,-85.4822, Big Rapids , MI , United States
USC00200864 , BLOOMINGDALE ,42.3842,-85.9625, Bloomingdale , MI , United States
USC00201299 , CARO WWTP ,43.4839,-83.3919, Caro , MI , United States
USC00201492 , CHEBOYGAN ,45.6528,-84.4725, Cheboygan , MI , United States
USC00201675 , COLDWATER ST SCHOOL ,41.9622,-84.9925, Coldwater , MI , United States
USC00202015 , DEARBORN ,42.3194,-83.2378, Dearborn , MI , United States
USC00202094 , DETOUR VILLAGE ,45.9983,-83.9014, De Tour Village , MI , United States
USC00202250 , DOWAGIAC 1 W ,41.9856,-86.1319, Dowagiac , MI , United States
USC00202381 , EAST JORDAN ,45.1519,-85.1322, East Jordan , MI , United States
USC00202423 , EAST TAWAS ,44.2839,-83.5036, East Tawas , MI , United States
USC00202445 , EAU CLAIRE 4 NE ,42.0147,-86.2408, Eau Claire , MI , United States
USC00202984 , FRANKFORT 2NE ,44.6481,-86.21, Frankfort , MI , United States
USC00203477 , GROSSE POINTE FARMS ,42.4078,-82.8892, Grosse Pointe Farms , MI , United States
USC00203504 , GULL LK BIOLOGICAL STN ,42.3833,-85.3828, Augusta , MI , United States
USC00203529 , HALE LOUD DAM ,44.4633,-83.7217, Glennie , MI , United States
USC00203585 , HARBOR BEACH 1 SSE ,43.8322,-82.6428, Harbor Beach , MI , United States
USC00203632 , HART 3 WSW ,43.6747,-86.4239, Mears , MI , United States
USC00203769 , HESPERIA 4 WNW ,43.5908,-86.1056, Hesperia , MI , United States
USC00203823 , HILLSDALE ,41.9353,-84.6411, Hillsdale , MI , United States
USC00203858 , HOLLAND WTP ,42.7989,-86.205, Holland , MI , United States
USC00203932 , HOUGHTON LAKE 6 WSW ,44.3119,-84.8922, Merritt , MI , United States
USC00204078 , IONIA 2SSW ,42.9531,-85.0778, Ionia , MI , United States
USC00204090 , IRON MT KINGSFORD WWTP ,45.7858,-88.0842, Kingsford , MI , United States
USC00204104 , IRONWOOD ,46.4656,-90.1892, Ironwood , MI , United States
USC00204502 , LAKE CITY EXP FARM ,44.3089,-85.205, Lake City , MI , United States
USC00204655 , LAPEER WWTP ,43.0608,-83.3075, Lapeer , MI , United States
USC00204967 , LUPTON 1S ,44.42,-84.0233, Lupton , MI , United States
USC00205065 , MANISTEE 3SE ,44.2114,-86.2939, Manistee , MI , United States
USC00205073 , MANISTIQUE WWTP ,45.9511,-86.2514, Manistique , MI , United States
USC00205097 , MAPLE CITY 1E ,44.855,-85.8353, Cedar , MI , United States
USC00205452 , MILFORD GM PROVING GRD ,42.5794,-83.6844,  , MI , United States
USC00205567 , MONTAGUE 4 NW ,43.4614,-86.4175, Montague , MI , United States
USC00205662 , MT PLEASANT UNIV ,43.5858,-84.7697, Mount Pleasant , MI , United States
USC00205690 , MUNISING ,46.4122,-86.6625, Munising , MI , United States
USC00205816 , NEWBERRY CORRECTIONAL FACILITY ,46.3286,-85.5033, Newberry , MI , United States
USC00206184 , ONAWAY 4N ,45.4108,-84.2233, Onaway , MI , United States
USC00206300 , OWOSSO WWTP ,43.0161,-84.18, Owosso , MI , United States
USC00206507 , PETOSKEY ,45.3725,-84.9767, Petoskey , MI , United States
USC00206658 , PONTIAC WWTP ,42.6389,-83.2556, Pontiac , MI , United States
USC00206680 , PORT HURON ,42.975,-82.4194, Port Huron , MI , United States
USC00207277 , ST JAMES 4SSW BEAVER ,45.6911,-85.5464, Beaver Island , MI , United States
USC00207280 , SAINT JOHNS ,43.0114,-84.5542, Saint Johns , MI , United States
USC00207690 , SOUTH HAVEN ,42.4014,-86.2833, South Haven , MI , United States
USC00207812 , STAMBAUGH 2SSE ,46.0556,-88.6275, Gaastra , MI , United States
USC00207820 , STANDISH ,43.9822,-83.9533, Standish , MI , United States
USC00208417 , VANDERBILT 11ENE ,45.1703,-84.4397, Vanderbilt , MI , United States
USC00208680 , WATERSMEET ,46.2778,-89.1742, Watersmeet , MI , United States
USC00208800 , WEST BRANCH 3SE ,44.2542,-84.2011, West Branch , MI , United States
USC00210050 , AGASSIZ REFUGE ,48.3006,-95.9817, Middle River , MN , United States
USC00210059 , AITKIN 2E ,46.5258,-93.6675, Aitkin , MN , United States
USC00210075 , ALBERT LEA 3 SE ,43.6064,-93.3019, Albert Lea , MN , United States
USC00210287 , ARTICHOKE LAKE ,45.3783,-96.1542, Correll , MN , United States
USC00210355 , AUSTIN WWT FAC ,43.6542,-92.9739, Austin , MN , United States
USC00210515 , BAUDETTE ,48.7094,-94.5869, Baudette , MN , United States
USC00210746 , BIG FALLS ,48.1969,-93.7994, Big Falls , MN , United States
USC00210939 , BRAINERD ,46.3433,-94.2086, Brainerd , MN , United States
USC00211107 , BUFFALO 2NE ,45.1969,-93.84, Buffalo , MN , United States
USC00211198 , CALEDONIA ,43.6308,-91.5028, Caledonia , MN , United States
USC00211227 , CAMBRIDGE 5ESE ,45.5506,-93.1264, North Branch , MN , United States
USC00211263 , CANBY ,44.7183,-96.2697, Canby , MN , United States
USC00211374 , CASS LAKE ,47.3847,-94.6147, Cass Lake , MN , United States
USC00211630 , CLOQUET ,46.7047,-92.5253, Cloquet , MN , United States
USC00211691 , COLLEGEVILLE ST JOHN ,45.5794,-94.3919, Saint Joseph , MN , United States
USC00211891 , CROOKSTON NW EXP STA ,47.8014,-96.6028, Crookston , MN , United States
USC00212142 , DETROIT LAKES 1 NNE ,46.8372,-95.8372, Detroit Lakes , MN , United States
USC00212768 , FERGUS FALLS ,46.2919,-96.1172, Fergus Falls , MN , United States
USC00212881 , FOREST LAKE 5NE ,45.3397,-92.9125, Chisago City , MN , United States
USC00213076 , GAYLORD ,44.5564,-94.2208, Gaylord , MN , United States
USC00213174 , GLENWOOD 2 WNW ,45.6583,-95.4392, Glenwood , MN , United States
USC00213290 , GRAND MEADOW ,43.7047,-92.5644, Grand Meadow , MN , United States
USC00213296 , GRAND PORTAGE ,47.9711,-89.6908, Grand Portage , MN , United States
USC00213303 , GRAND RPDS FOREST LAB ,47.2436,-93.4975, Grand Rapids , MN , United States
USC00213411 , GULL LAKE DAM ,46.4119,-94.3608, East Gull Lake , MN , United States
USC00213455 , HALLOCK ,48.7714,-96.9406, Hallock , MN , United States
USC00214106 , ITASCA UNIV OF MINN ,47.2256,-95.1919, Shevlin , MN , United States
USC00214176 , JORDAN 1SSW ,44.65,-93.6356, Jordan , MN , United States
USC00214652 , LEECH LAKE ,47.2467,-94.2228, Federal Dam , MN , United States
USC00214778 , LITCHFIELD ,45.1278,-94.5347, Litchfield , MN , United States
USC00214861 , LONG PRAIRIE ,45.9647,-94.8892, Long Prairie , MN , United States
USC00214994 , MADISON WWTP ,45.0025,-96.1661, Madison , MN , United States
USC00215392 , MILACA ,45.7533,-93.6617, Milaca , MN , United States
USC00215400 , MILAN 1 NW ,45.1219,-95.9269, Milan , MN , United States
USC00215563 , MONTEVIDEO 1 SW ,44.9342,-95.7461, Montevideo , MN , United States
USC00215598 , MOOSE LAKE 1 SSE ,46.4378,-92.7578, Moose Lake , MN , United States
USC00215615 , MORA ,45.8775,-93.3147, Mora , MN , United States
USC00215638 , MORRIS WC EXP STN ,45.5903,-95.8747, Morris , MN , United States
USC00216547 , PINE RIVER DAM ,46.6694,-94.1089, Crosslake , MN , United States
USC00216565 , PIPESTONE ,44.0139,-96.3258, Pipestone , MN , United States
USC00216612 , POKEGAMA DAM ,47.2508,-93.5861, Grand Rapids , MN , United States
USC00216654 , PRESTON ,43.6725,-92.0747, Preston , MN , United States
USC00216787 , RED LAKE FALLS ,47.8881,-96.2658, Red Lake Falls , MN , United States
USC00216795 , RED LAKE INDIAN AGCY ,47.8769,-95.0161, Puposky , MN , United States
USC00217107 , ROSEMOUNT RESEARCH OUTREACH C ,44.7178,-93.0975, Rosemount , MN , United States
USC00217149 , ROTHSAY ,46.4808,-96.2869, Rothsay , MN , United States
USC00217326 , ST JAMES FILT PLT ,43.9903,-94.6122, Saint James , MN , United States
USC00217460 , SANDY LAKE DAM LIBBY ,46.7953,-93.3211, McGregor , MN , United States
USC00217907 , SPRINGFIELD 1 NW ,44.2469,-94.9864, Springfield , MN , United States
USC00218254 , THORHULT ,48.2325,-95.2481, Grygla , MN , United States
USC00218323 , TRACY ,44.2394,-95.6308, Tracy , MN , United States
USC00218419 , TWO HARBORS ,47.0258,-91.6653, Two Harbors , MN , United States
USC00218579 , WADENA 3 S ,46.3939,-95.1494, Wadena , MN , United States
USC00218679 , WARROAD ,48.8947,-95.33, Warroad , MN , United States
USC00218692 , WASECA EXP STN ,44.0708,-93.5264, Waseca , MN , United States
USC00218907 , WHEATON ,45.8081,-96.5042, Wheaton , MN , United States
USC00219033 , WINDOM ,43.8575,-95.1167, Windom , MN , United States
USC00219249 , ZUMBROTA ,44.2992,-92.6661, Zumbrota , MN , United States
USC00220488 , BATESVILLE 2 SW ,34.3061,-89.9806, Batesville , MS , United States
USC00220660 , BELZONI ,33.1772,-90.4919, Belzoni , MS , United States
USC00220792 , BILOXI ,30.3931,-89.0008, Biloxi , MS , United States
USC00220955 , BOONEVILLE ,34.6344,-88.5622, Booneville , MS , United States
USC00221094 , BROOKHAVEN CITY ,31.5447,-90.4581, Brookhaven , MS , United States
USC00221389 , CANTON 4N ,32.6714,-90.0361, Canton , MS , United States
USC00221707 , CLARKSDALE ,34.1864,-90.5572, Clarksdale , MS , United States
USC00221852 , COLLINS ,31.6419,-89.5572, Collins , MS , United States
USC00221962 , CORINTH 7 SW ,34.8792,-88.6178, Corinth , MS , United States
USC00222094 , CRYSTAL SPGS EXP STN ,31.9461,-90.3775, Crystal Springs , MS , United States
USC00222385 , D'LO 2 SW ,31.9544,-89.9328, Mendenhall , MS , United States
USC00222896 , EUPORA 2 E ,33.5628,-89.2358, Eupora , MS , United States
USC00223208 , FULTON 3 W ,34.2614,-88.4569, Mantachie , MS , United States
USC00223645 , GRENADA ,33.7608,-89.8136, Grenada , MS , United States
USC00223887 , HATTIESBURG 5SW ,31.2547,-89.3392, Hattiesburg , MS , United States
USC00223975 , HERNANDO ,34.8039,-90.0103, Hernando , MS , United States
USC00224001 , HICKORY FLAT ,34.6189,-89.1911, Hickory Flat , MS , United States
USC00224377 , INDEPENDENCE 1W ,34.6989,-89.8214, Coldwater , MS , United States
USC00224776 , KOSCIUSKO ,33.0583,-89.5797, Kosciusko , MS , United States
USC00224939 , LAUREL ,31.6756,-89.1236, Laurel , MS , United States
USC00225247 , LOUISVILLE ,33.1356,-89.0711, Louisville , MS , United States
USC00226177 , NATCHEZ ,31.5889,-91.3408, Natchez , MS , United States
USC00226308 , NEWTON EXP STN ,32.3378,-89.0817, Newton , MS , United States
USC00226718 , PASCAGOULA 3 NE ,30.3961,-88.4781, Moss Point , MS , United States
USC00226894 , PHILADELPHIA 1 WSW ,32.7692,-89.1303, Philadelphia , MS , United States
USC00227111 , PONTOTOC EXP STN ,34.1381,-88.9983, Pontotoc , MS , United States
USC00227128 , POPLARVILLE EXP STN ,30.8408,-89.5453, Poplarville , MS , United States
USC00227132 , PORT GIBSON 1 NE ,31.985,-90.9719, Port Gibson , MS , United States
USC00227840 , SAUCIER EXP FOREST ,30.6264,-89.055, Saucier , MS , United States
USC00228445 , STONEVILLE EXP STA ,33.4311,-90.9108, Leland , MS , United States
USC00228998 , TUNICA 2 N ,34.7281,-90.3683, Tunica , MS , United States
USC00229079 , UNIVERSITY ,34.3725,-89.5308, Oxford , MS , United States
USC00229439 , WAYNESBORO 2 W ,31.6772,-88.6708, Waynesboro , MS , United States
USC00229639 , WIGGINS ,30.8714,-89.1214, Wiggins , MS , United States
USC00229743 , WINONA 5 E ,33.4847,-89.6244, Kilmichael , MS , United States
USC00229860 , YAZOO CITY 5 NNE ,32.9028,-90.3817, Yazoo City , MS , United States
USC00230143 , AMITY 4 NE ,39.8914,-94.36, Maysville , MO , United States
USC00230204 , APPLETON CITY ,38.1869,-94.0281, Appleton City , MO , United States
USC00230789 , BOLIVAR 1 NE ,37.6167,-93.3911, Bolivar , MO , United States
USC00231037 , BRUNSWICK ,39.4247,-93.1331, Brunswick , MO , United States
USC00231087 , BUFFALO 2N ,37.6667,-93.1067, Buffalo , MO , United States
USC00231145 , BUTLER 4W ,38.2611,-94.405, Butler , MO , United States
USC00231189 , CALIFORNIA ,38.6278,-92.5545, California , MO , United States
USC00231275 , CANTON L&D 20 ,40.1433,-91.5158, Canton , MO , United States
USC00231340 , CARROLLTON ,39.3594,-93.4886, Carrollton , MO , United States
USC00231674 , CLEARWATER DAM ,37.1319,-90.7756, Piedmont , MO , United States
USC00231822 , CONCEPTION ,40.2394,-94.6833, Conception , MO , United States
USC00232289 , DONIPHAN ,36.6206,-90.8125, Doniphan , MO , United States
USC00232503 , ELDON ,38.3486,-92.5808, Eldon , MO , United States
USC00232591 , ELSBERRY 1 S ,39.1506,-90.7847, Elsberry , MO , United States
USC00233568 , HAMILTON 2W ,39.7425,-94.0347, Hamilton , MO , United States
USC00233601 , HANNIBAL WTR WKS ,39.7233,-91.3719, Hannibal , MO , United States
USC00234271 , JEFFERSON CITY WTP ,38.5853,-92.1825, Jefferson City , MO , United States
USC00234417 , KENNETT RADIO KBOA ,36.2253,-90.075, Kennett , MO , United States
USC00234544 , KIRKSVILLE ,40.2058,-92.5747, Kirksville , MO , United States
USC00234705 , LAMAR 2W ,37.4933,-94.3147, Lamar , MO , United States
USC00234825 , LEBANON 2W ,37.685,-92.6936, Lebanon , MO , United States
USC00234919 , LICKING 4N ,37.5544,-91.8831, Licking , MO , United States
USC00235027 , LOCKWOOD ,37.3908,-93.9489, Lockwood , MO , United States
USC00235253 , MARBLE HILL ,37.3036,-89.9664, Marble Hill , MO , United States
USC00235340 , MARYVILLE 2E ,40.3458,-94.8342, Maryville , MO , United States
USC00235541 , MEXICO ,39.1756,-91.8861, Mexico , MO , United States
USC00235671 , MOBERLY ,39.4194,-92.4369, Moberly , MO , United States
USC00235834 , MTN GROVE 2 N ,37.1542,-92.2617, Mountain Grove , MO , United States
USC00235976 , NEOSHO ,36.8639,-94.36, Neosho , MO , United States
USC00235987 , NEVADA WTP ,37.8394,-94.3736, Nevada , MO , United States
USC00236012 , NEW FRANKLIN 1W ,39.0172,-92.7558, New Franklin , MO , United States
USC00236357 , OREGON ,39.9808,-95.1464, Oregon , MO , United States
USC00236460 , OZARK BEACH ,36.6597,-93.1261, Forsyth , MO , United States
USC00236791 , POPLAR BLUFF ,36.7578,-90.4056, Poplar Bluff , MO , United States
USC00237263 , ROLLA MISSOURI S&T ,37.9572,-91.7758, Rolla , MO , United States
USC00237397 , ST CHARLES ELM POINT ,38.8147,-90.5169, Saint Charles , MO , United States
USC00237578 , SAVERTON LOCK AND DAM 22 ,39.6361,-91.2494, New London , MO , United States
USC00237632 , SEDALIA WTP ,38.6753,-93.2228, Sedalia , MO , United States
USC00237720 , SHELBINA ,39.6828,-92.0467, Shelbina , MO , United States
USC00237772 , SIKESTON PWR STN ,36.8775,-89.6231, Sikeston , MO , United States
USC00237963 , SPICKARD 7 W ,40.2472,-93.7158, Spickard , MO , United States
USC00238051 , STEFFENVILLE ,39.9714,-91.8872, La Belle , MO , United States
USC00238223 , SWEET SPRINGS ,38.9664,-93.4194, Sweet Springs , MO , United States
USC00238700 , WAPPAPELLO DAM ,36.9231,-90.2836, Wappapello , MO , United States
USC00238712 , WARRENSBURG 4NW ,38.7842,-93.8008, Warrensburg , MO , United States
USC00238725 , WARRENTON 1 N ,38.835,-91.1386, Warrenton , MO , United States
USC00238754 , WASOLA 5N ,36.8581,-92.5875, Ava , MO , United States
USC00238777 , WAYNESVILLE 5 W ,37.7822,-92.2689, Waynesville , MO , United States
USC00238805 , WELDON SPRING NWS ,38.6989,-90.6828, Lake Saint Louis , MO , United States
USC00238880 , WEST PLAINS ,36.7425,-91.8347, West Plains , MO , United States
USC00240088 , ALBION 1 N ,45.2089,-104.2647,  , MT , United States
USC00240364 , AUGUSTA ,47.4931,-112.3964, Augusta , MT , United States
USC00240375 , AUSTIN 1 W ,46.6456,-112.2656, Helena , MT , United States
USC00240755 , BIGFORK 13 S ,47.875,-114.0331, Polson , MT , United States
USC00240780 , BIG TIMBER ,45.8328,-109.9503, Big Timber , MT , United States
USC00240802 , BILLINGS WTP ,45.7717,-108.4811, Billings , MT , United States
USC00241044 , BOZEMAN MONTANA ST U ,45.6622,-111.0453, Bozeman , MT , United States
USC00241084 , BRANDENBERG ,45.8161,-106.2314, Forsyth , MT , United States
USC00241088 , BREDETTE ,48.5156,-105.2992, Poplar , MT , United States
USC00241102 , BRIDGER 2 N ,45.3261,-108.9092, Bridger , MT , United States
USC00241127 , BROADUS ,45.4442,-105.4072, Broadus , MT , United States
USC00241169 , BROCKWAY 3 WSW ,47.2875,-105.83, Brockway , MT , United States
USC00241297 , BUSBY ,45.5397,-106.9597, Busby , MT , United States
USC00241552 , CASCADE 5 S ,47.2194,-111.71, Cascade , MT , United States
USC00241557 , CASCADE 20 SSE ,46.9956,-111.5772, Cascade , MT , United States
USC00241722 , CHINOOK ,48.5883,-109.2256, Chinook , MT , United States
USC00241737 , CHOTEAU ,47.8206,-112.1919, Choteau , MT , United States
USC00241905 , COLSTRIP ,45.8944,-106.6336, Colstrip , MT , United States
USC00241974 , CONRAD ,48.1794,-111.9614, Conrad , MT , United States
USC00242275 , DEER LODGE 3 W ,46.3911,-112.7975, Deer Lodge , MT , United States
USC00242409 , DILLION U OF MONTANA WESTERN ,45.2128,-112.6447, Dillon , MT , United States
USC00242550 , DUNKIRK 19NNE ,48.7167,-111.4747, Galata , MT , United States
USC00242689 , EKALAKA ,45.8903,-104.5461, Ekalaka , MT , United States
USC00242793 , ENNIS ,45.3394,-111.7111, Ennis , MT , United States
USC00243013 , FLATWILLOW 4 ENE ,46.8511,-108.3133, Winnett , MT , United States
USC00243110 , FT ASSINNIBOINE ,48.4983,-109.8014, Havre , MT , United States
USC00243113 , FT BENTON ,47.8306,-110.6608, Fort Benton , MT , United States
USC00243176 , FT PECK PWR PLT ,48.0119,-106.4117, Nashua , MT , United States
USC00243489 , GIBSON DAM ,47.6017,-112.7536, Augusta , MT , United States
USC00243530 , GILDFORD ,48.5653,-110.3022, Gildford , MT , United States
USC00243557 , GLASGOW #2 ,48.1925,-106.6383, Glasgow , MT , United States
USC00243581 , GLENDIVE ,47.1064,-104.7183, Glendive , MT , United States
USC00243617 , GOLDBUTTE 7 N ,48.9761,-111.3994, Sunburst , MT , United States
USC00243727 , GRASS RANGE ,47.0258,-108.8031, Grass Range , MT , United States
USC00243749 , GREAT FALLS 16ST ,47.4883,-111.2781, Great Falls , MT , United States
USC00243915 , HARDIN ,45.7317,-107.6092, Hardin , MT , United States
USC00243939 , HARLOWTON ,46.4328,-109.8311, Harlowton , MT , United States
USC00243984 , HAUGAN 1 W ,47.3889,-115.4225, Saltese , MT , United States
USC00244038 , HEBGEN DAM ,44.8667,-111.3392, West Yellowstone , MT , United States
USC00244084 , HERON 2 NW ,48.08,-116.0014, Heron , MT , United States
USC00244241 , HOLTER DAM ,46.9914,-112.0122, Wolf Creek , MT , United States
USC00244328 , HUNGRY HORSE DAM ,48.3425,-114.0217, Martin City , MT , United States
USC00244345 , HUNTLEY EXP STN ,45.9228,-108.2444, Huntley , MT , United States
USC00244358 , HYSHAM ,46.2942,-107.2278, Hysham , MT , United States
USC00244364 , HYSHAM 25 SSE ,45.9353,-107.1375, Hysham , MT , United States
USC00244386 , INGOMAR 14 NE ,46.7392,-107.2078, Ingomar , MT , United States
USC00244512 , JOPLIN ,48.5617,-110.7669, Joplin , MT , United States
USC00244522 , JORDAN ,47.3144,-106.9103, Miles City , MT , United States
USC00244558 , KALISPELL GLACIER AP ,48.3042,-114.2636, Kalispell , MT , United States
USC00244820 , LAKEVIEW ,44.5994,-111.8125, Lima , MT , United States
